 2.000000e-01  1.039473e+00
 2.947368e-01  1.055894e+00
 3.894737e-01  1.071754e+00
 4.842105e-01  1.087172e+00
 5.789474e-01  1.102251e+00
 6.736842e-01  1.117079e+00
 7.684211e-01  1.131644e+00
 8.631579e-01  1.146006e+00
 9.578947e-01  1.160188e+00
 1.052632e+00  1.174210e+00
 1.147368e+00  1.188086e+00
 1.242105e+00  1.201829e+00
 1.336842e+00  1.215506e+00
 1.431579e+00  1.229010e+00
 1.526316e+00  1.242404e+00
 1.621053e+00  1.255693e+00
 1.715789e+00  1.268881e+00
 1.810526e+00  1.281971e+00
 1.905263e+00  1.294966e+00
 2.000000e+00  1.307866e+00
